conversation_id,guest_text,parser_confidence,feat_intent_detected,feat_intent_confidence,feat_intent_evidence_len_norm,feat_value_detected,feat_value_confidence,feat_value_evidence_len_norm,feat_sentiment_detected,feat_sentiment_confidence,feat_sentiment_evidence_len_norm,feat_life_event_detected,feat_life_event_confidence,feat_life_event_evidence_len_norm,feat_competitive_detected,feat_competitive_confidence,feat_competitive_evidence_len_norm,feat_num_detected,feat_mean_confidence,feat_max_confidence,feat_parser_confidence,label_intent,label_value,label_sentiment,label_life_event,label_competitive,record_id,source,cache_key,conversation_turns
mwz_000475,"Can you help me find a moderately priced place to stay? I'd like to stay on the westside, at a place with free parking and WiFi. Could you give me the postcode.",0.7,0.0,0.0,0.0,1.0,0.8,0.12916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.8,0.7,0,1,0,0,0,mwz_000475,multiwoz_2.2,726dc056cbd7862dcc98d5fa1680343a8d2071fc6d1850e3f9ba3b97fcbed277,6
mwz_000476,"I am looking for hotel with a star five rating and free wifi. How many stars do the expensive places have? Sure, lets try the University Arms Hotel. No, I don't need to book a room, I just need the address please. No, I also need a train leaving cambridge monday going to kings lynn please. I need to be in kings lynn by 9:45 on monday. Could you make me a booking for 1? May I have the reference number for the booking please? That's everything, thank you!",0.85,1.0,0.9,0.14166666666666666,1.0,0.8,0.1875,1.0,0.7,0.12083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000476,multiwoz_2.2,52549301ec38eb90882e44b53d91098741ec904b07da8df9a04f2a4c3419c64f,18
mwz_000477,"I am looking for pasquale pizzeria. I would like the address, as well as the phone number. And what is the price range for dinner there? Great! I'm also looking for a 3 star guesthouse to stay in. I won't be needing a booking. Thank you for the information. Have a great day! Thanks again for the help!",0.7,0.0,0.1,0.0,0.0,0.1,0.0,1.0,0.9,0.3125,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.26000000000000006,0.9,0.7,0,0,1,0,0,mwz_000477,multiwoz_2.2,4f1ad80b19e4ecb42b6d457853583af6a966f649a6ba207aa03d6eb0cd74ed6a,10
mwz_000478,"I would like to try an expensive, italian place while visiting cambridge. Staying in the centre would be more convenient. What are my choices? I love pizza that will work can I get the address? That's perfect, could you book me a table for 4 at 16:15 on Friday? can you suggest any attractions in the same area? I need the entrance fee if any and attraction type. That's all I needed. Thanks! Yeah you were great. I will be sending your supervisor a compliment about you.",0.9,1.0,0.9,0.2125,1.0,0.8,0.1125,1.0,0.85,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000478,multiwoz_2.2,0fde62acace61f9aae086fff81cf8ed19ec1113ca040b00f4d836b2efb483765,14
mwz_000479,"I need a moderately priced restaurant on the east side of town. Please book a table for two at the Curry Prince on Sunday at 15:45. Thank you. I also need a place to stay. I would like it to be a guesthouse and have a 4 star rating. I would like something moderately priced and include free parking. Yes please book a for the same group of people for 4 nights on the same day. I also wanted some help booking a taxi if that's possible. I want to be at the restaurant by 15:45. Yes please. And I'd need the contact number and car type. The restauarant by 15:45, please. Just something to get me from point A to point B, please. No, that's all for today. Thank you so much.",0.85,1.0,0.9,0.275,1.0,0.8,0.275,1.0,0.7,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000479,multiwoz_2.2,1675baa0a39a14f19f94666ec4efc2dff0e589794fb3fa38c0cc535d65a0968f,26
mwz_000480,"I'm looking for a cheap hotel that has free wifi. I would like one with a 4 star rating. There is not. Yes, may I have the address for that hotel? Do they have free parking? I would like to think on it if possible. But perhaps. Could you also help me find a chinese diner located in the centre? It needs to be cheap also. What is the postcode of the restaurant? I don't need a reservation, I just need the postcode. Yes I also need a taxi to take me from the hotel to restaurant. I want to leave the hotel by 6:15. And what type of car will be picking me up? No, thank you. You have been very helpful!",0.9,1.0,0.8,0.22083333333333333,1.0,0.9,0.20416666666666666,1.0,0.85,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000480,multiwoz_2.2,c616451e286a4841ec0793b2feb324cc48d9a28fb2c04fc2c233800665b30ad6,22
mwz_000481,"I am planning a trip to see the Cambridge and County Folk Museum. What can you tell me about it? I would like their entrance fee and address please. Great, thanks! Could you also help me find a modern European restaurant in the centre? I would prefer something in the moderate range. Yes, make a reservation for Tuesday please. 3 people at 20:00 on teusday. Thank you. I will also need the reference number, please. Yes, I will need a taxi from the museum to the restaurant to arrive by 20:00 on Tuesday. Can you book that for me? Thank you so much for your time today. I appreciate your help! Goodbye!",0.9,1.0,0.9,0.175,1.0,0.8,0.11666666666666667,1.0,0.85,0.25833333333333336,1.0,0.7,0.2708333333333333,0.0,0.0,0.0,0.8,0.65,0.9,0.9,1,1,1,1,0,mwz_000481,multiwoz_2.2,4db83afa64f04c12853accfb772bd9f26a76231cac0c958d1871c04f3f2e2221,18
mwz_000482,I am looking for a place to dine. I would like european food in the expensive price range. Yes please. I would like to book a table for 8 people on Tuesday at 15:00. thats all - thanks for great service!,0.9,1.0,0.9,0.25833333333333336,1.0,0.8,0.175,1.0,0.85,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000482,multiwoz_2.2,2c232ef476fbd80282e38eca47bfa617bda1333aac21b0596d79c376de36810f,10
mwz_000483,"I want to eat someplace with unusual food. Price is no object. What can you suggest? Hmm. I'm not sure. It needs to be expensive, and I really had my heart set on unusual. Then find a European one. I would like one in the centre area, please. That sounds good! Can you book a table for 6 people at 12:45 on Wednesday? I think that is all I need. Thank you.",0.85,1.0,0.9,0.23333333333333334,1.0,0.8,0.07916666666666666,1.0,0.7,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000483,multiwoz_2.2,b861bd9d46fc77997a94a0e7e5542d68315c0ea6cec49f4b87faff85fae82370,12
mwz_000484,"I am looking for a place to stay. I'd like to stick to the cheap price range please in the Centre. Awesome, please book it for 2 nights starting Tuesday. Just one. I also need to find an Indian restaurant in the east. What ever you recommend. I need the postcode and address as well. that will be fine. i also want a taxi to commute between the to places. it should leave the restaurant by 14:00. Also please provide me with contact number and car type. Thank you so much. That's all I need today.",0.9,1.0,0.9,0.225,1.0,0.8,0.26666666666666666,1.0,0.85,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000484,multiwoz_2.2,e28ced7d49a5fb6e14dd06081ab3cd369dadbe3f6d6def1c5def37f64dbec727,20
mwz_000485,"I am planning a trip in Cambridge. I need a train that leaves Cambridge on Wednesday to arrive in Leicester by 12:15 please. book for 5 people and get me the reference number. I need to find a place to stay that has 4 stars and has free wifi. It should be expensive and a guesthouse. Could you try the moderate price range to see if there are any available? Sure, for 5 people for four nights starting Wednesday. Thank you for your help. No thank you, I appreciate your help today.",0.85,1.0,0.9,0.20416666666666666,1.0,0.8,0.19583333333333333,1.0,0.7,0.12083333333333333,1.0,0.6,0.14166666666666666,0.0,0.0,0.0,0.8,0.6000000000000001,0.9,0.85,1,1,1,1,0,mwz_000485,multiwoz_2.2,4b95f4c4c5be8bbedbff366cf8c343d70d2e2ffefec2770897b1a18f75069019,18
mwz_000486,"I am looking to get some information on the acorn guest house. Is there a room available for a five night stay beginning Friday? Just for 1 person, thanks. Yes in the same price range, please. Include reference number. I would like something in the area of the acorn guest house. Yes thank you that is all I need.",0.85,1.0,0.9,0.2708333333333333,1.0,0.8,0.0625,1.0,0.7,0.1375,0.0,0.0,0.0,1.0,0.6,0.15,0.8,0.6000000000000001,0.9,0.85,1,1,1,0,1,mwz_000486,multiwoz_2.2,c73fa3de7ea145522dca803f658ce30e79fc67e8ab1700dfca27b6f411cd3680,12
mwz_000487,"Need a cheap place to eat at at the centre. I would prefer italian food. That sounds good. Can you set aside a table for 4 at 14:45 on Thursday? I am also looking for information on Autumn House. What is their phone number? Yes please, that would be great. I'd like Thursday for 4 people, please. You know what, I haven't fully decided yet. I've got their number, I can call later if I need to get a reservation. Thanks for all your help.",0.85,1.0,0.9,0.22083333333333333,1.0,0.8,0.075,1.0,0.7,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000487,multiwoz_2.2,0cac0685bcdf112e80512d5948c2052e6d2f7f796a591ccc564cb175ee296339,16
mwz_000488,"I am planning your trip in Cambridge. I need a train,The train should depart from birmingham new street and should leave on sunday. Yes I need to arrive by 14:30. Yes could you please book it for me and get me a reference number? I need 1 ticket please. Yes, I'd like to find an expensive hotel in the city centre. Lets go with university arms, please book me for 1 person, 4 nights on sunday. Which ever one you recommend. I'll need it booked for 1 person, Sunday, 3 nights please. Thank you for all your help.",0.85,1.0,0.9,0.275,1.0,0.8,0.0625,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000488,multiwoz_2.2,e160e36361c717421243587e2c91c2687dd607ba5913510ad8cff3a5a563bf96,16
mwz_000489,"Howdy! I'm craving some cheap Italian food, you got any place like that? I would like to book it on Wednesday, for 7 people at 19:00. Yes, I'm also interested in things to do in the centre area. Can you make some suggestions? I'm actually open to anything to recommend as long as its in the centre. That sounds perfect! I think that's all I need for today. Goodbye.",0.95,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.9,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.38,1.0,0.95,1,0,1,0,0,mwz_000489,multiwoz_2.2,eddae0c2c2021307a6d953cf96656c00de5e803ea8c5736b6e627a0188477dc7,12
mwz_000490,"I'm looking for a 2 star hotel. I understand. I'd like a hotel that offers free parking and wifi, please. Yes please book that for 7 people for 2 nights starting saturday. Yes, I'm also looking for the restaurant called Charlie Chan, can you help me with this? Thanks. Can you book it for 7 people at 17:45 on Saturday please.",0.95,1.0,1.0,0.2708333333333333,1.0,1.0,0.1625,1.0,0.9,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.58,1.0,0.95,1,1,1,0,0,mwz_000490,multiwoz_2.2,1bfd2b658bb421d8f23fb366b91433f5fbffd2bea773993bb4f070468b22b6cb,16
mwz_000491,"I'm looking for a restaurant that serves unusual food in the centre. What moderately priced restaurants are there? Yes, that would be great. Please book that for me. I would like a place to go in the same area as the restaurant. I'm looking for a museum. Which one is your favorite? I need the postcode for the museum also. And I need to book a taxi from The Oak Bistro to the Primavera, I'd like to leave the restaurant by 07:45. Okay did you book it? I need the contact number and car type. Oh wait, before you book that. I am rethinking my restaurant choice. I need British food. Does Oak Bistro serve British food? Perfect, I'd love to have a British breakfast. Have you been able to book the taxi yet? Thank you for all your help. Have a great day!",0.9,1.0,0.9,0.1,1.0,0.8,0.15416666666666667,1.0,0.85,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000491,multiwoz_2.2,7886e19aea9c12de2a029afdc342f862218e8a2ea456c2cac1be0aa37f2e5306,24
mwz_000492,"I am looking for a restaurant that serves mediterranean food. Any in the town centre? I definitely want someplace expensive. Can you book a table for seven people on Thursday at 15:00? How about 14:00 on the same day? Thanks. I'd also like to find an interesting attraction in the same area as our restaurant. Yes, one of those would be fun. Can you get me their postcode and phone number? That sounds like a great suggestion. Thank you for your help today. Bye.",0.9,1.0,0.9,0.24583333333333332,1.0,0.8,0.15833333333333333,1.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000492,multiwoz_2.2,d0d361749be772da0a42d8f4293629c7ae16d2c5dc19ee61d10ce160e425d645,18
mwz_000493,"I am looking for an Italian restaurant in the east. Uh, no pizza hut's please. Something more classy please. Is the pizza hut in the moderate price range? I guess it'll have to do. Can you book us a table for 2 on Wednesday at 14:00 please? Thanks so much! Can you help me with train tickets too? The train should go to cambridge and should depart from leicester. Yes, I'd like to book the train for Wednesday and I want to arrive in Cambridge by 08:30. Yes I need it booked for 2 people please. Thanks for the help.",0.85,1.0,0.9,0.24583333333333332,1.0,0.8,0.09583333333333334,1.0,0.7,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000493,multiwoz_2.2,0f288488b42fd618ecb00614ce0874d736b976c2388d8b310053f971d78f0209,18
mwz_000494,"I'm looking for a hotel with free parking, Please give me a 3 star guesthouse hotel. I need a hotel in the Cambridge area. I don't have a preference. I would like to book hamilton lodge for 7 people for 5 nights starting on wednesday. What about for 3 nights? I'm also looking for a place to eat. Can you find a moderately priced restaurant that serves Turkish food? Would you provide me the phone number for the Anatolia restaurant please. Great! can you book me a car from the restaurant to the hotel? I would like to leave the restaurant by 9:45. Thanks, no that is all I will need.",0.85,1.0,0.9,0.3458333333333333,1.0,0.8,0.09583333333333334,1.0,0.7,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000494,multiwoz_2.2,156f696bcfbcb76a24549ce70dd35c33f327ac2147a6178fa47a335d2c68aa41,22
mwz_000495,"Could you help me find a place to stay on my upcoming trip? I'll be in the east. I need free wifi and free parking. I'd prefer something 4 star. No that is not an issue. Could I get their phone number of one you recommend? Thank you. I also need a train from Birmingham new street on Sunday. Yes, I need to leave by 17:00. The train should leave after 20:30 and should go to cambridge. What is the travel time? Not at this time, Thank you.",0.75,0.0,0.2,0.0,1.0,0.8,0.2625,1.0,0.7,0.041666666666666664,1.0,0.6,0.05416666666666667,0.0,0.1,0.0,0.6,0.48,0.8,0.75,0,1,1,1,0,mwz_000495,multiwoz_2.2,7fb4bacd4b072f8f0ac8693630c26743dbc5ac5e10531a1680c5ee894e77e912,16
mwz_000496,"I need to find a 4 star hotel in the north. A moderate price range is fine and I need it to have free parking as well. Yes please book it for 4 people for 2 nights starting monday for me. I'm also interested in finding a good Chinese food place near the hotel. I'll take Hakka. Can you book me a table on Monday at 15:00 for 4 people? Yes, I will need a taxi to take me from the hotel to the restaurant and back to the hotel. Thank you, that will be all.",0.9,1.0,0.95,0.2833333333333333,1.0,0.9,0.15416666666666667,1.0,0.85,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.54,0.95,0.9,1,1,1,0,0,mwz_000496,multiwoz_2.2,dd584fe5218664985a94157c0c4ae376d23f271e432ed91e2a33b51568b7ee88,14
mwz_000497,"Hello, I am looking for a cheap place to dine in the centre. not really but i need it for 3 people. Yes for 3 at 14:45 wednesday, can I get the reference number too please. Thanks. I also need a cheap place to stay in the center. What is the price of the Alexander? ok, i need to book it for the same day. 3 nights, 3 people, please. I would like a taxi from the hotel to the restaurant. I would like to arrive by 14:45. I would like the contact number and car type. Okay thank you,that's all I need for now. Thank you so much. You have a wonderful day as well and again, thank you!",0.9,1.0,0.9,0.11666666666666667,1.0,0.8,0.1375,1.0,0.85,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000497,multiwoz_2.2,a8291d46769dbef32010db5a1ece69fee1db860ca9be56b945b48b6b45d8f6ce,22
mwz_000498,"Hello, I'm looking for an inexpensive hotel to stay in while I'm in Cambridge. I would like it to be a guesthouse type of room please. No, but I want free parking. I'd prefer one with at least a 2 star rating. I'd also like one with internet. No star rating. I just need it to be a guesthouse, cheap, free parking and if they have internet. I'm not ready to book just yet. Do any have internet? That sounds fine. I'm also looking for something to do in the west part of town. Got any recommendations? Ok, let's try Clare Hall. What's the address and postcode? No, that is all I need today. Thank you so much.",0.85,0.0,0.2,0.12916666666666668,1.0,0.9,0.38333333333333336,1.0,0.8,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.38,0.9,0.85,0,1,1,0,0,mwz_000498,multiwoz_2.2,2fe9b68326ab4964abeb56e0b5e5e2c5a982e3ebd1ef42e1001049b3e437dde9,16
mwz_000499,"Hi. I need to book a guesthouse that has free parking, can you help me? I am open to any area, but the hotel should definitely have only 1 star. How about 4 stars? That is fine. Can I have the phone number and the area that the guesthouse is in? That's OK, I'll do it later. It should leave after 9:15 and go to Norwich. Not right now but can I get the travel time on that? Thank you, that is all the information I need currently.",0.85,1.0,0.9,0.1125,1.0,0.8,0.18333333333333332,1.0,0.7,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000499,multiwoz_2.2,70bc28cbbbf6d33c327f6b9dd94ca57c9674245db9cf640686a9399903e5c0aa,16
mwz_000500,"Hi. I'm trying to find a restaurant that serves Welsh food. Can you help me? How about Portuguese food? I don't care about the price range. Portuguese food in any area. Could you give me the phone number and address of the Nandos in City Center? No thanks, that is all. Goodbye.",0.85,0.0,0.1,0.0,1.0,0.9,0.1125,1.0,0.8,0.14583333333333334,0.0,0.0,0.0,1.0,0.7,0.1875,0.6,0.5,0.9,0.85,0,1,1,0,1,mwz_000500,multiwoz_2.2,a811fb0219f0410b08e2fe79cb3a99022a9b7a01645f78f4dc93c7c1f0337a4d,10
mwz_000501,"Hello, I'm looking for a cheap place to stay with 4 stars. I would like a guesthouse type with free wifi please. No, I'll wait on that for now. Thanks for all your help today. That's all I need. Goodbye.",0.85,0.0,0.7,0.125,1.0,0.9,0.13333333333333333,1.0,0.8,0.12916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4800000000000001,0.9,0.85,0,1,1,0,0,mwz_000501,multiwoz_2.2,dac9b559a3dad8518989c54738800821fb77e0652cc3b800ce510d15e8aba714,6
mwz_000502,"I am looking for a train to Cambridge on Friday that departs after 14:30. Yes, I need a train from cambridge to kings lynn on friday. I'll be traveling after 14:30. Yes please I would like to book it for 6 people please. Can you book me a table for 6 on Friday at 11:45? Thank you so much for all of your help. That is all I needed for today.",0.9,1.0,0.9,0.22916666666666666,1.0,0.8,0.225,1.0,0.85,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000502,multiwoz_2.2,001ebec3a44f44cbbdbecb1ce9d71dbbba9c372d7b7bb24df9ced2f594764e2e,12
mwz_000503,"Hi. Could you help me find a hotel for my trip? I would like a 4-star hotel in the north area. Oh, and no free parking. I'm concerned about safety when people park their cars next to the hotel! I have not decided yet. Actually, I do believe I would like to book the Avalon Guesthouse. Can you help me with this? for 6 people for 5 nights starting on Monday. I am also looking for a nice theatre to visit in the centre of town. Yeah, could I get its address? No that was it. Thank you so much for your help.",0.85,1.0,0.9,0.275,1.0,0.8,0.18333333333333332,1.0,0.7,0.13333333333333333,1.0,0.6,0.04583333333333333,0.0,0.0,0.0,0.8,0.6000000000000001,0.9,0.85,1,1,1,1,0,mwz_000503,multiwoz_2.2,2fec91781ea6db795e2a56d03c2a727652ce02da0989037fc9b6130937db70d2,16
mwz_000504,"I need a place to stay. Find me a hotel with free wifi. That would be great, do you know what the price range is? I was hoping for something with at least 4 stars. I want to book for 2 people and 3 nights starting Sunday. Can you book it for me and get a reference number? Great I also need a train please. I'm going from cambridge to broxbourne after 20:00 on monday. Yes, two tickets please. No thanks. You've been very helpful. Take care. Goodbye.",0.9,1.0,0.9,0.2375,1.0,0.8,0.0875,1.0,0.85,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000504,multiwoz_2.2,322192a9fc7fcba8f57bcb0f02570dc6d8001d12de3c39e6edbb1543f53438ac,22
mwz_000505,"I am looking for a 4 star hotel with free wifi. I would also like free parking. Ok great. I need to get a train ticket going too kings lynn on friday. Can you help me? I need a train that leaves afer 21:15 and departs from cambridge. Yes, for just myself please. No thank you. That's all I needed. Good bye.",0.85,1.0,0.9,0.11666666666666667,0.0,0.0,0.0,1.0,0.8,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.34,0.9,0.85,1,0,1,0,0,mwz_000505,multiwoz_2.2,f3fe600bdfbdc7298bd780dc0b03d6201806d519a3cb052355efac9ef1c1c59a,14
mwz_000506,"Hi. Can you help me find a train? I will be going to Londons Kings Crossing. I need to leave friday after 16:15 from cambridge. That sounds great, I'll need 4 seats please and a reference number. Yes, please. I'm looking for an Italian restaurant in the east. Price range doesn't matter. I want to eat in the East. Not at this time but can I please get their postcode? No, that will do it. Thank you and goodbye!",0.85,0.0,0.35,0.0,1.0,0.8,0.029166666666666667,1.0,0.7,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.8,0.85,0,1,1,0,0,mwz_000506,multiwoz_2.2,b6163cf372ef5b02d11f3278bf756384ebad8da8b4a574e8b243393194e9df68,16
mwz_000507,"I am looking for a train going to Cambridge after 12:15. I will be leaving on Sunday from london liverpool street. I just need to leave after 12:15. What is the price? I'd like to book. Just 1 ticket please, and I am also looking for a cheap restaurant located in the west, can you help me find one? No, I need a cheap restaurant located in the west that serves Vietnamese food. Yes, I'd like to make a reservation that evening at 8:00 p.m. I would like you to book it for 1 person. Thank you. Could you find another cheap Vietnamese restaurant on the west side of town? I don't need a reservation. Just the postcode, address, and phone number for Thanh Binh, please. Thank you. No, I'm all set. Thanks!",0.85,1.0,0.9,0.07083333333333333,1.0,0.8,0.0875,1.0,0.7,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000507,multiwoz_2.2,6995a2522311f155d51859118343e9ec4b0d3f85e7a26970c92f18b4b621b97b,20
mwz_000508,I'm looking for a restaurant that serves Indian food located in the centre. Could you get me a table for Sunday at someplace nice? There will be 8 in my party and we'd like to eat at 17:30. That should do it for today. Thanks a lot. Have a good day.,0.9,1.0,0.95,0.225,1.0,0.85,0.24166666666666667,1.0,0.9,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5399999999999999,0.95,0.9,1,1,1,0,0,mwz_000508,multiwoz_2.2,4be7c332277de0c88af23d030839636e522cd0085d3c384a30ba146aab3161e5,6
mwz_000509,"Are there any museums in the centre? Yes, I want to know about ones close to the center of town. Can you give me the address to one of the art museums, please? Thanks. Are there any cheap Indian restaurants near there? I would like more information on the gandhi. Thank you. Okay. Can we book a table there on Thursday at 18:00. It will be 5 people. Thanks. Can I get a reference number? I also need to book a taxi to get me there by 18:00 from the hotel. I'm sorry. I meant I will need a taxi from the cambridge contemporary art museum to the Gandhi in time for the reservation. Great, that is all I need today. Thank you.",0.85,1.0,0.9,0.2833333333333333,1.0,0.8,0.03333333333333333,1.0,0.7,0.17916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000509,multiwoz_2.2,687f9b8c6a845a0da70411a3fc2e8745f4075dbe1c3571041496ae1436aaeb71,20
mwz_000510,I'm looking for an expensive guesthouse to say at. Do you have a hotel with free parking? Can you look at the cheap price range for me please? I need a cheap hotel for 6 people on wednesday for 3 nights please. Yes please for 3 nights from Wednesday for 6 people please. Yes please. One in the same price range. Perfect! Thank you for your help. Thanks so much. That is all I need. Have a good day.,0.9,1.0,0.9,0.2791666666666667,1.0,0.8,0.1,1.0,0.85,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000510,multiwoz_2.2,5b8ae4af2045a81dcfdc8fa68d0417917be8efafec5a5e7097b8ce4a36dabc23,16
mwz_000511,"Are there any Mexican restaurants in the centre? Sure. I would be interested in Indian restaurants also. Please book this for 7 people, at 18:00 on Sunday. Try 17:00 on Sunday. No, that'll do it! Thanks!",0.85,1.0,0.9,0.20833333333333334,1.0,0.8,0.13333333333333333,1.0,0.7,0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000511,multiwoz_2.2,d06e57e44e6dee27d827016a1d59e905afcc8894e3be17821dfd6b3b921f57d9,10
mwz_000512,"I'm looking for places to go to view architecture in Centre. No, That's all. Goodbye! I forgot. Do you have information about Don Pasquale Pizzeria? That's the one! Can you give me their address and postcode, please?",0.6,0.0,0.1,0.0,0.0,0.1,0.0,1.0,0.7,0.0625,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.21999999999999997,0.7,0.6,0,0,1,0,0,mwz_000512,multiwoz_2.2,eeeac65db8738f8255c6607bcea4b33b4f35324438ec56d77a04b4e8589bf375,8
mwz_000513,"I need a place to eat that is cheap. Yes, in the South, I am also looking for Romanian food. Same area and price, but portuguese, anything for that? Can you try chinese? You choose as long as it is cheap. Could you book a table for 7 people at 15:45 on Wednesday? Are there any museums close to restaurant? What is the address for the museum? Great! Thanks. Have a good night. Bye.",0.85,1.0,0.9,0.24166666666666667,1.0,0.8,0.020833333333333332,1.0,0.7,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000513,multiwoz_2.2,ab25ddf0e7fc7f3a809b3b834768451d8117f33954be8821c2b40aca5ceb332b,16
mwz_000514,"I need a place to stay located in North Cambridge that has free parking. Yes, I would like a 3 star guesthoise please. Okay, please book that 2 people and 4 nights starting from Friday. I am also looking for a good restaurant in the same north part of town. I would like it to be in the moderate range please. Please book a taxi. I want to depart the hotel at 06:30 and go to the restaurant. No, that is all I need today. Thank you.",0.85,1.0,0.9,0.275,1.0,0.8,0.07083333333333333,1.0,0.7,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000514,multiwoz_2.2,1c2df3510a594ffb243159a80d8fa1dab05c1fc95893eda0353deba7b90ae755,16
mwz_000515,"Can you tell me if there's a concerthall in the city center? What is the entrance fee? Ok, well thanks anyway. Can you help me find a restaurant in the centre of town also? I prefer something moderately priced. I'm not too picky on what kind of food as long as it is good. Can you make a few suggestions please? Galleria sounds good. Could I get the postcode for that please? Thank you, I also need a taxi to commute between the two places. I'd like to leave the man on the moon by 04:45, can you set that up for me? Thanks. That was all I needed. Goodbye.",0.85,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22999999999999998,0.8,0.85,0,0,1,0,0,mwz_000515,multiwoz_2.2,e9aebae0e6736b15af6bbea7206facd7d97bfcda5d2dcfb43f369c4a9bea334e,16
mwz_000516,"Hello, I'd like some information on a train today. I would like to depart on Saturday from Stevenage and arrive in Cambridge by 15:30. 11 pm would be a time I need to leave. Yes, please! I'd like 4 tickets on that train. I'm also looking for the address of a restaurant, taj tandoori. That would be all for today.",0.85,0.0,0.35,0.0,1.0,0.8,0.1,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.8,0.85,0,1,1,0,0,mwz_000516,multiwoz_2.2,908b1340bf1e207afcc70c5b759a21cc57e2610cbf2e2969bcc2f7761941b38a,14
